Product Name,Order Date,Sales
Leather Wallet,2022-01-27,48.43
Leather Wallet,2022-01-27,51.27
Leather Wallet,2022-01-27,47.87
Leather Wallet,2022-01-27,47.83
Leather Wallet,2022-01-27,49.31
Leather Wallet,2022-01-27,51.31
Leather Wallet,2022-01-27,48.08
Leather Wallet,2022-01-27,49.53
Leather Wallet,2022-01-27,49.31
Leather Wallet,2022-01-27,51.35
Fitness Tracker,2022-01-27,151.8
Winter Coat,2022-01-28,114.03
Winter Coat,2022-01-28,125.58
Beach Towel,2022-01-28,23.93
Leather Wallet,2022-01-28,48.15
Leather Wallet,2022-01-28,48.84
Leather Wallet,2022-01-28,48.02
Leather Wallet,2022-01-28,51.39
Leather Wallet,2022-01-28,50.82
Leather Wallet,2022-01-28,52.46
Leather Wallet,2022-01-28,48.73
Leather Wallet,2022-01-28,49.14
Leather Wallet,2022-01-28,50.56
Leather Wallet,2022-01-28,49.97
Leather Wallet,2022-01-28,51.83
Leather Wallet,2022-01-28,48.52
Leather Wallet,2022-01-28,50.49
Leather Wallet,2022-01-28,49.24
Leather Wallet,2022-01-28,50.41
Leather Wallet,2022-01-28,48.74
Leather Wallet,2022-01-28,51.29
Leather Wallet,2022-01-28,50.13
Leather Wallet,2022-01-28,50.17
Leather Wallet,2022-01-28,51.33
Leather Wallet,2022-01-28,48.93
Leather Wallet,2022-01-28,52.35
Leather Wallet,2022-01-28,50.76
Leather Wallet,2022-01-28,50.59
Leather Wallet,2022-01-28,50.41
Fitness Tracker,2022-01-28,155.52
Winter Coat,2022-01-29,120.18
Winter Coat,2022-01-29,120.49
Winter Coat,2022-01-29,121.69
Winter Coat,2022-01-29,118.6
Winter Coat,2022-01-29,119.42
Winter Coat,2022-01-29,120.9
Winter Coat,2022-01-29,121.74
Winter Coat,2022-01-29,116.41
Winter Coat,2022-01-29,120.6
Winter Coat,2022-01-29,119.68
Winter Coat,2022-01-29,116.4
Winter Coat,2022-01-29,114.24
Winter Coat,2022-01-29,122.08
Winter Coat,2022-01-29,116.2
Winter Coat,2022-01-29,120.57
Beach Towel,2022-01-29,26.22
Beach Towel,2022-01-29,25.71
Beach Towel,2022-01-29,24.24
Leather Wallet,2022-01-29,50.36
Leather Wallet,2022-01-29,52.05
Leather Wallet,2022-01-29,51.06
Leather Wallet,2022-01-29,48.22
Leather Wallet,2022-01-29,48.34
Leather Wallet,2022-01-29,49.39
Leather Wallet,2022-01-29,52.29
Leather Wallet,2022-01-29,50.26
Fitness Tracker,2022-01-29,157.32
Fitness Tracker,2022-01-29,151.72
Fitness Tracker,2022-01-29,146.81
Fitness Tracker,2022-01-29,153.7
Fitness Tracker,2022-01-29,153.29
Fitness Tracker,2022-01-29,151.89
Winter Coat,2022-01-30,118.48
Winter Coat,2022-01-30,114.26
Winter Coat,2022-01-30,121.95
Winter Coat,2022-01-30,126.0
Winter Coat,2022-01-30,114.32
Winter Coat,2022-01-30,123.26
Winter Coat,2022-01-30,115.8
Beach Towel,2022-01-30,24.31
Beach Towel,2022-01-30,24.91
Beach Towel,2022-01-30,25.93
Beach Towel,2022-01-30,24.74
Leather Wallet,2022-01-30,51.4
Leather Wallet,2022-01-30,48.27
Leather Wallet,2022-01-30,47.57
Leather Wallet,2022-01-30,47.62
Leather Wallet,2022-01-30,48.02
Leather Wallet,2022-01-30,50.0
Leather Wallet,2022-01-30,48.43
Leather Wallet,2022-01-30,51.48
Leather Wallet,2022-01-30,47.84
Leather Wallet,2022-01-30,51.99
Leather Wallet,2022-01-30,50.92
Leather Wallet,2022-01-30,50.63
Leather Wallet,2022-01-30,48.65
Leather Wallet,2022-01-30,51.89
Leather Wallet,2022-01-30,51.5
Leather Wallet,2022-01-30,51.39
Leather Wallet,2022-01-30,50.15
Leather Wallet,2022-01-30,48.77
Leather Wallet,2022-01-30,48.06
Leather Wallet,2022-01-30,51.04
Leather Wallet,2022-01-30,49.57
Leather Wallet,2022-01-30,49.16
Leather Wallet,2022-01-30,49.72
Leather Wallet,2022-01-30,49.4
Leather Wallet,2022-01-30,52.01
Leather Wallet,2022-01-30,48.2
Fitness Tracker,2022-01-30,142.59
Winter Coat,2022-01-31,123.91
Winter Coat,2022-01-31,118.91
Winter Coat,2022-01-31,117.71
Winter Coat,2022-01-31,117.44
Beach Towel,2022-01-31,24.35
Beach Towel,2022-01-31,25.19
Beach Towel,2022-01-31,25.56
Beach Towel,2022-01-31,24.18
Beach Towel,2022-01-31,24.62
Beach Towel,2022-01-31,25.15
Leather Wallet,2022-01-31,48.41
Leather Wallet,2022-01-31,49.68
Leather Wallet,2022-01-31,49.05
Leather Wallet,2022-01-31,51.05
Leather Wallet,2022-01-31,47.81
Leather Wallet,2022-01-31,49.72
Leather Wallet,2022-01-31,50.31
Leather Wallet,2022-01-31,51.16
Leather Wallet,2022-01-31,52.27
Leather Wallet,2022-01-31,50.53
Leather Wallet,2022-01-31,49.94
Leather Wallet,2022-01-31,50.18
Leather Wallet,2022-01-31,51.01
Leather Wallet,2022-01-31,47.8
Leather Wallet,2022-01-31,50.07
Leather Wallet,2022-01-31,47.73
Leather Wallet,2022-01-31,49.68
Fitness Tracker,2022-01-31,142.68
Fitness Tracker,2022-01-31,142.88
Fitness Tracker,2022-01-31,144.44
Winter Coat,2022-02-01,123.09
Winter Coat,2022-02-01,120.68
Winter Coat,2022-02-01,118.25
Winter Coat,2022-02-01,118.75
Beach Towel,2022-02-01,26.06
Beach Towel,2022-02-01,24.26
Beach Towel,2022-02-01,24.1
Beach Towel,2022-02-01,25.42
Beach Towel,2022-02-01,25.74
Beach Towel,2022-02-01,23.9
Leather Wallet,2022-02-01,51.12
Leather Wallet,2022-02-01,48.41
Leather Wallet,2022-02-01,48.57
Leather Wallet,2022-02-01,48.57
Leather Wallet,2022-02-01,50.71
Leather Wallet,2022-02-01,52.42
Leather Wallet,2022-02-01,50.04
Leather Wallet,2022-02-01,51.9
Leather Wallet,2022-02-01,49.5
Leather Wallet,2022-02-01,51.18
Leather Wallet,2022-02-01,51.92
Leather Wallet,2022-02-01,48.17
Leather Wallet,2022-02-01,48.82
Leather Wallet,2022-02-01,51.11
Leather Wallet,2022-02-01,51.52
Leather Wallet,2022-02-01,52.41
Leather Wallet,2022-02-01,49.99
Leather Wallet,2022-02-01,48.96
Leather Wallet,2022-02-01,51.16
Leather Wallet,2022-02-01,47.75
Leather Wallet,2022-02-01,52.03
Leather Wallet,2022-02-01,51.32
Leather Wallet,2022-02-01,51.96
Leather Wallet,2022-02-01,52.11
Leather Wallet,2022-02-01,51.18
Leather Wallet,2022-02-01,47.76
Leather Wallet,2022-02-01,49.3
Fitness Tracker,2022-02-01,144.36
Fitness Tracker,2022-02-01,144.1
Fitness Tracker,2022-02-01,147.35
Winter Coat,2022-02-02,115.4
Winter Coat,2022-02-02,121.52
Beach Towel,2022-02-02,24.38
Beach Towel,2022-02-02,24.55
Beach Towel,2022-02-02,25.21
Beach Towel,2022-02-02,25.49
Beach Towel,2022-02-02,24.33
Beach Towel,2022-02-02,24.68
Beach Towel,2022-02-02,25.78
Beach Towel,2022-02-02,24.64
Beach Towel,2022-02-02,24.47
Beach Towel,2022-02-02,25.39
Beach Towel,2022-02-02,25.43
Beach Towel,2022-02-02,24.37
Leather Wallet,2022-02-02,48.35
Leather Wallet,2022-02-02,51.63
Leather Wallet,2022-02-02,49.44
Leather Wallet,2022-02-02,51.05
Leather Wallet,2022-02-02,49.53
Leather Wallet,2022-02-02,47.5
Leather Wallet,2022-02-02,50.13
Leather Wallet,2022-02-02,47.65
Leather Wallet,2022-02-02,52.08
Leather Wallet,2022-02-02,49.95
Leather Wallet,2022-02-02,50.09
Leather Wallet,2022-02-02,47.69
Leather Wallet,2022-02-02,50.62
Leather Wallet,2022-02-02,50.34
Leather Wallet,2022-02-02,51.5
Leather Wallet,2022-02-02,49.45
Leather Wallet,2022-02-02,51.52
Leather Wallet,2022-02-02,48.89
Leather Wallet,2022-02-02,47.69
Leather Wallet,2022-02-02,47.89
Leather Wallet,2022-02-02,50.51
Leather Wallet,2022-02-02,48.78
Leather Wallet,2022-02-02,51.44
Leather Wallet,2022-02-02,52.03
Leather Wallet,2022-02-02,47.78
Fitness Tracker,2022-02-02,145.76
Fitness Tracker,2022-02-02,152.0
Fitness Tracker,2022-02-02,153.3
Winter Coat,2022-02-03,122.33
Winter Coat,2022-02-03,122.01
Winter Coat,2022-02-03,123.12
Winter Coat,2022-02-03,116.1
Winter Coat,2022-02-03,114.82
Winter Coat,2022-02-03,122.41
Winter Coat,2022-02-03,119.83
Winter Coat,2022-02-03,120.78
Winter Coat,2022-02-03,119.34
Winter Coat,2022-02-03,119.91
Beach Towel,2022-02-03,25.0
Beach Towel,2022-02-03,24.02
Beach Towel,2022-02-03,25.8
Leather Wallet,2022-02-03,50.35
Leather Wallet,2022-02-03,48.23
Leather Wallet,2022-02-03,50.82
Leather Wallet,2022-02-03,48.76
Leather Wallet,2022-02-03,47.58
Leather Wallet,2022-02-03,52.21
Leather Wallet,2022-02-03,51.24
Leather Wallet,2022-02-03,50.17
Leather Wallet,2022-02-03,50.21
Leather Wallet,2022-02-03,49.92
Leather Wallet,2022-02-03,49.63
Leather Wallet,2022-02-03,51.88
Leather Wallet,2022-02-03,48.55
Leather Wallet,2022-02-03,51.84
Leather Wallet,2022-02-03,49.44
Leather Wallet,2022-02-03,52.26
Leather Wallet,2022-02-03,52.29
Fitness Tracker,2022-02-03,152.55
Fitness Tracker,2022-02-03,147.2
Fitness Tracker,2022-02-03,154.19
Fitness Tracker,2022-02-03,147.92
Fitness Tracker,2022-02-03,147.49
Winter Coat,2022-02-04,114.5
Winter Coat,2022-02-04,118.58
Winter Coat,2022-02-04,120.11
Winter Coat,2022-02-04,123.84
Winter Coat,2022-02-04,124.82
Winter Coat,2022-02-04,120.49
Winter Coat,2022-02-04,119.1
Winter Coat,2022-02-04,114.33
Winter Coat,2022-02-04,121.43
Winter Coat,2022-02-04,122.47
Winter Coat,2022-02-04,119.51
Winter Coat,2022-02-04,114.39
Winter Coat,2022-02-04,119.43
Beach Towel,2022-02-04,25.79
Beach Towel,2022-02-04,25.77
Beach Towel,2022-02-04,23.84
Beach Towel,2022-02-04,25.81
Leather Wallet,2022-02-04,51.26
Leather Wallet,2022-02-04,48.9
Leather Wallet,2022-02-04,48.39
Leather Wallet,2022-02-04,51.82
Leather Wallet,2022-02-04,48.37
Leather Wallet,2022-02-04,50.95
Leather Wallet,2022-02-04,48.59
Leather Wallet,2022-02-04,52.01
Leather Wallet,2022-02-04,51.08
Leather Wallet,2022-02-04,52.15
Leather Wallet,2022-02-04,50.48
Leather Wallet,2022-02-04,50.56
Fitness Tracker,2022-02-04,153.9
Fitness Tracker,2022-02-04,148.53
Fitness Tracker,2022-02-04,156.76
Winter Coat,2022-02-05,122.76
Winter Coat,2022-02-05,116.4
Leather Wallet,2022-02-05,48.95
Leather Wallet,2022-02-05,49.8
Leather Wallet,2022-02-05,51.22
Leather Wallet,2022-02-05,48.87
Leather Wallet,2022-02-05,49.71
Leather Wallet,2022-02-05,49.46
Leather Wallet,2022-02-05,51.43
Leather Wallet,2022-02-05,52.47
Leather Wallet,2022-02-05,51.5
Leather Wallet,2022-02-05,49.99
Leather Wallet,2022-02-05,52.32
Leather Wallet,2022-02-05,50.97
Leather Wallet,2022-02-05,52.02
Leather Wallet,2022-02-05,49.65
Leather Wallet,2022-02-05,50.44
Leather Wallet,2022-02-05,48.61
Leather Wallet,2022-02-05,49.3
Leather Wallet,2022-02-05,51.39
Fitness Tracker,2022-02-05,149.18
Fitness Tracker,2022-02-05,156.24
Winter Coat,2022-02-06,118.52
Winter Coat,2022-02-06,116.67
Winter Coat,2022-02-06,119.57
Beach Towel,2022-02-06,26.11
Beach Towel,2022-02-06,25.06
Beach Towel,2022-02-06,23.95
Leather Wallet,2022-02-06,50.0
Leather Wallet,2022-02-06,49.33
Leather Wallet,2022-02-06,48.33
Leather Wallet,2022-02-06,48.69
Fitness Tracker,2022-02-06,148.49
Fitness Tracker,2022-02-06,144.15
Winter Coat,2022-02-07,123.06
Winter Coat,2022-02-07,125.15
Beach Towel,2022-02-07,25.78
Beach Towel,2022-02-07,25.88
Beach Towel,2022-02-07,25.63
Beach Towel,2022-02-07,23.82
Beach Towel,2022-02-07,25.19
Beach Towel,2022-02-07,25.37
Beach Towel,2022-02-07,26.05
Beach Towel,2022-02-07,25.07
Beach Towel,2022-02-07,26.21
Beach Towel,2022-02-07,23.96
Beach Towel,2022-02-07,24.2
Beach Towel,2022-02-07,24.25
Beach Towel,2022-02-07,25.93
Leather Wallet,2022-02-07,47.89
Leather Wallet,2022-02-07,48.77
Leather Wallet,2022-02-07,48.23
Leather Wallet,2022-02-07,49.27
Leather Wallet,2022-02-07,47.74
Leather Wallet,2022-02-07,49.35
Leather Wallet,2022-02-07,47.64
Leather Wallet,2022-02-07,50.84
Leather Wallet,2022-02-07,48.61
Leather Wallet,2022-02-07,49.85
Leather Wallet,2022-02-07,48.37
Leather Wallet,2022-02-07,47.68
Leather Wallet,2022-02-07,51.32
Leather Wallet,2022-02-07,52.26
Leather Wallet,2022-02-07,47.97
Leather Wallet,2022-02-07,49.57
Leather Wallet,2022-02-07,51.68
Leather Wallet,2022-02-07,50.42
Leather Wallet,2022-02-07,48.12
Fitness Tracker,2022-02-07,143.81
Fitness Tracker,2022-02-07,145.86
Fitness Tracker,2022-02-07,146.48
Winter Coat,2022-02-08,121.11
Winter Coat,2022-02-08,116.79
Beach Towel,2022-02-08,24.55
Beach Towel,2022-02-08,25.28
Beach Towel,2022-02-08,26.07
Beach Towel,2022-02-08,24.58
Beach Towel,2022-02-08,23.99
Beach Towel,2022-02-08,25.52
Beach Towel,2022-02-08,24.69
Beach Towel,2022-02-08,24.4
Leather Wallet,2022-02-08,49.59
Leather Wallet,2022-02-08,50.93
Leather Wallet,2022-02-08,49.81
Leather Wallet,2022-02-08,52.27
Leather Wallet,2022-02-08,49.82
Leather Wallet,2022-02-08,47.55
Leather Wallet,2022-02-08,49.45
Leather Wallet,2022-02-08,51.84
Leather Wallet,2022-02-08,49.69
Leather Wallet,2022-02-08,52.23
Leather Wallet,2022-02-08,51.25
Leather Wallet,2022-02-08,48.51
Leather Wallet,2022-02-08,51.27
Leather Wallet,2022-02-08,50.29
Leather Wallet,2022-02-08,51.66
Leather Wallet,2022-02-08,48.74
Leather Wallet,2022-02-08,48.09
Leather Wallet,2022-02-08,48.32
Leather Wallet,2022-02-08,48.5
Leather Wallet,2022-02-08,49.01
Leather Wallet,2022-02-08,49.45
Leather Wallet,2022-02-08,47.91
Leather Wallet,2022-02-08,48.5
Leather Wallet,2022-02-08,49.34
Leather Wallet,2022-02-08,51.18
Leather Wallet,2022-02-08,51.33
Leather Wallet,2022-02-08,50.32
Leather Wallet,2022-02-08,48.29
Leather Wallet,2022-02-08,51.47
Leather Wallet,2022-02-08,49.64
Leather Wallet,2022-02-08,47.73
Leather Wallet,2022-02-08,51.83
Fitness Tracker,2022-02-08,157.18
Winter Coat,2022-02-09,116.33
Winter Coat,2022-02-09,118.93
Winter Coat,2022-02-09,117.86
Winter Coat,2022-02-09,121.21
Winter Coat,2022-02-09,121.27
Winter Coat,2022-02-09,122.36
Winter Coat,2022-02-09,125.2
Winter Coat,2022-02-09,121.72
Winter Coat,2022-02-09,125.2
Winter Coat,2022-02-09,119.69
Winter Coat,2022-02-09,115.9
Beach Towel,2022-02-09,25.0
Beach Towel,2022-02-09,24.31
Beach Towel,2022-02-09,25.25
Beach Towel,2022-02-09,23.93
Beach Towel,2022-02-09,23.85
Leather Wallet,2022-02-09,52.23
Leather Wallet,2022-02-09,50.45
Leather Wallet,2022-02-09,51.27
Leather Wallet,2022-02-09,51.26
Leather Wallet,2022-02-09,47.76
Leather Wallet,2022-02-09,49.74
Leather Wallet,2022-02-09,49.72
Fitness Tracker,2022-02-09,151.6
Fitness Tracker,2022-02-09,149.77
Winter Coat,2022-02-10,123.38
Winter Coat,2022-02-10,119.99
Winter Coat,2022-02-10,122.09
Winter Coat,2022-02-10,118.22
Winter Coat,2022-02-10,115.39
Winter Coat,2022-02-10,119.55
Winter Coat,2022-02-10,122.21
Winter Coat,2022-02-10,122.19
Winter Coat,2022-02-10,125.82
Winter Coat,2022-02-10,114.77
Winter Coat,2022-02-10,121.45
Winter Coat,2022-02-10,117.56
Winter Coat,2022-02-10,116.68
Winter Coat,2022-02-10,114.17
Winter Coat,2022-02-10,115.07
Winter Coat,2022-02-10,121.04
Leather Wallet,2022-02-10,49.83
Leather Wallet,2022-02-10,50.54
Leather Wallet,2022-02-10,49.81
Leather Wallet,2022-02-10,47.81
Leather Wallet,2022-02-10,51.43
Leather Wallet,2022-02-10,48.48
Leather Wallet,2022-02-10,48.25
Leather Wallet,2022-02-10,47.94
Fitness Tracker,2022-02-10,142.87
Winter Coat,2022-02-11,118.62
Winter Coat,2022-02-11,119.91
Beach Towel,2022-02-11,24.65
Beach Towel,2022-02-11,25.28
Leather Wallet,2022-02-11,49.11
Leather Wallet,2022-02-11,51.41
Leather Wallet,2022-02-11,52.0
Leather Wallet,2022-02-11,49.31
Leather Wallet,2022-02-11,51.92
Leather Wallet,2022-02-11,50.38
Leather Wallet,2022-02-11,47.98
Leather Wallet,2022-02-11,50.49
Leather Wallet,2022-02-11,50.93
Leather Wallet,2022-02-11,47.72
Leather Wallet,2022-02-11,48.98
Leather Wallet,2022-02-11,49.69
Leather Wallet,2022-02-11,50.2
Leather Wallet,2022-02-11,49.52
Leather Wallet,2022-02-11,48.72
Leather Wallet,2022-02-11,50.97
Leather Wallet,2022-02-11,50.04
Leather Wallet,2022-02-11,50.94
Fitness Tracker,2022-02-11,149.94
Fitness Tracker,2022-02-11,153.73
Fitness Tracker,2022-02-11,148.25
Winter Coat,2022-02-12,121.74
Winter Coat,2022-02-12,121.86
Winter Coat,2022-02-12,122.07
Winter Coat,2022-02-12,122.75
Winter Coat,2022-02-12,116.94
Winter Coat,2022-02-12,116.13
Winter Coat,2022-02-12,121.12
Winter Coat,2022-02-12,118.13
Winter Coat,2022-02-12,120.51
Winter Coat,2022-02-12,116.16
Winter Coat,2022-02-12,122.35
Winter Coat,2022-02-12,119.64
Beach Towel,2022-02-12,25.33
Beach Towel,2022-02-12,24.29
Beach Towel,2022-02-12,25.92
Beach Towel,2022-02-12,23.95
Beach Towel,2022-02-12,25.6
Beach Towel,2022-02-12,24.95
Beach Towel,2022-02-12,24.53
Beach Towel,2022-02-12,26.14
Beach Towel,2022-02-12,24.46
Beach Towel,2022-02-12,25.92
Beach Towel,2022-02-12,25.73
Beach Towel,2022-02-12,24.47
Leather Wallet,2022-02-12,49.3
Leather Wallet,2022-02-12,51.23
Leather Wallet,2022-02-12,49.35
Leather Wallet,2022-02-12,50.87
Leather Wallet,2022-02-12,49.85
Leather Wallet,2022-02-12,52.48
Leather Wallet,2022-02-12,51.65
Leather Wallet,2022-02-12,52.45
Fitness Tracker,2022-02-12,152.9
Fitness Tracker,2022-02-12,150.54
Fitness Tracker,2022-02-12,157.44
Fitness Tracker,2022-02-12,149.56
Winter Coat,2022-02-13,120.55
Winter Coat,2022-02-13,118.39
Winter Coat,2022-02-13,123.61
Winter Coat,2022-02-13,124.39
Beach Towel,2022-02-13,25.76
Beach Towel,2022-02-13,24.74
Beach Towel,2022-02-13,26.04
Beach Towel,2022-02-13,24.24
Beach Towel,2022-02-13,25.03
Beach Towel,2022-02-13,25.47
Beach Towel,2022-02-13,26.05
Leather Wallet,2022-02-13,47.85
Leather Wallet,2022-02-13,49.87
Leather Wallet,2022-02-13,48.91
Leather Wallet,2022-02-13,49.15
Leather Wallet,2022-02-13,49.09
Leather Wallet,2022-02-13,51.24
Leather Wallet,2022-02-13,50.25
Leather Wallet,2022-02-13,50.32
Leather Wallet,2022-02-13,48.78
Leather Wallet,2022-02-13,49.71
Leather Wallet,2022-02-13,52.03
Leather Wallet,2022-02-13,47.91
Leather Wallet,2022-02-13,49.99
Leather Wallet,2022-02-13,51.28
Leather Wallet,2022-02-13,47.97
Leather Wallet,2022-02-13,50.52
Leather Wallet,2022-02-13,52.03
Leather Wallet,2022-02-13,50.0
Leather Wallet,2022-02-13,47.71
Leather Wallet,2022-02-13,52.12
Leather Wallet,2022-02-13,51.52
Leather Wallet,2022-02-13,48.98
Leather Wallet,2022-02-13,49.54
Leather Wallet,2022-02-13,49.4
Leather Wallet,2022-02-13,50.99
Fitness Tracker,2022-02-13,152.35
Winter Coat,2022-02-14,122.84
Winter Coat,2022-02-14,125.4
Winter Coat,2022-02-14,114.52
Winter Coat,2022-02-14,115.44
Winter Coat,2022-02-14,116.01
Winter Coat,2022-02-14,121.55
Winter Coat,2022-02-14,119.83
Winter Coat,2022-02-14,116.42
Winter Coat,2022-02-14,120.22
Winter Coat,2022-02-14,125.81
Beach Towel,2022-02-14,24.43
Beach Towel,2022-02-14,25.32
Leather Wallet,2022-02-14,48.28
Leather Wallet,2022-02-14,48.83
Fitness Tracker,2022-02-14,144.87
Fitness Tracker,2022-02-14,144.23
Winter Coat,2022-02-15,115.35
Winter Coat,2022-02-15,119.05
Winter Coat,2022-02-15,122.79
Winter Coat,2022-02-15,114.53
Winter Coat,2022-02-15,119.99
Winter Coat,2022-02-15,114.08
Winter Coat,2022-02-15,122.73
Winter Coat,2022-02-15,119.21
Winter Coat,2022-02-15,115.57
Winter Coat,2022-02-15,116.32
Beach Towel,2022-02-15,24.93
Beach Towel,2022-02-15,24.36
Beach Towel,2022-02-15,24.98
Beach Towel,2022-02-15,23.96
Beach Towel,2022-02-15,24.49
Leather Wallet,2022-02-15,48.93
Leather Wallet,2022-02-15,51.11
Leather Wallet,2022-02-15,47.58
Leather Wallet,2022-02-15,48.96
Leather Wallet,2022-02-15,51.99
Leather Wallet,2022-02-15,47.54
Leather Wallet,2022-02-15,49.35
Leather Wallet,2022-02-15,48.35
Leather Wallet,2022-02-15,48.23
Leather Wallet,2022-02-15,48.04
Leather Wallet,2022-02-15,49.96
Leather Wallet,2022-02-15,50.24
Leather Wallet,2022-02-15,50.58
Leather Wallet,2022-02-15,48.75
Leather Wallet,2022-02-15,48.76
Leather Wallet,2022-02-15,48.71
Leather Wallet,2022-02-15,52.05
Leather Wallet,2022-02-15,47.88
Leather Wallet,2022-02-15,47.99
Leather Wallet,2022-02-15,48.55
Leather Wallet,2022-02-15,48.62
Leather Wallet,2022-02-15,48.68
Leather Wallet,2022-02-15,50.47
Leather Wallet,2022-02-15,52.22
Leather Wallet,2022-02-15,49.82
Leather Wallet,2022-02-15,52.34
Leather Wallet,2022-02-15,49.61
Fitness Tracker,2022-02-15,151.28
Fitness Tracker,2022-02-15,146.2
Winter Coat,2022-02-16,114.06
Winter Coat,2022-02-16,114.14
Winter Coat,2022-02-16,115.34
Winter Coat,2022-02-16,118.43
Winter Coat,2022-02-16,117.88
Winter Coat,2022-02-16,119.06
Beach Towel,2022-02-16,25.46
Beach Towel,2022-02-16,24.15
Leather Wallet,2022-02-16,48.87
Leather Wallet,2022-02-16,52.41
Leather Wallet,2022-02-16,49.44
Leather Wallet,2022-02-16,49.81
Leather Wallet,2022-02-16,50.27
Leather Wallet,2022-02-16,48.36
Fitness Tracker,2022-02-16,153.5
Fitness Tracker,2022-02-16,156.47
Winter Coat,2022-02-17,120.1
Winter Coat,2022-02-17,118.84
Winter Coat,2022-02-17,120.3
Winter Coat,2022-02-17,120.0
Winter Coat,2022-02-17,122.02
Winter Coat,2022-02-17,119.15
Winter Coat,2022-02-17,115.72
Winter Coat,2022-02-17,125.16
Winter Coat,2022-02-17,116.18
Winter Coat,2022-02-17,122.1
Winter Coat,2022-02-17,121.19
Winter Coat,2022-02-17,121.92
Winter Coat,2022-02-17,119.73
Winter Coat,2022-02-17,122.69
Winter Coat,2022-02-17,124.04
Beach Towel,2022-02-17,24.27
Beach Towel,2022-02-17,26.17
Beach Towel,2022-02-17,25.38
Beach Towel,2022-02-17,24.23
Beach Towel,2022-02-17,25.17
Beach Towel,2022-02-17,24.86
Leather Wallet,2022-02-17,52.09
Leather Wallet,2022-02-17,49.28
